,/lpc/it8720f/control/0,/lpc/it8720f/control/1,/lpc/it8720f/control/2,/lpc/it8720f/voltage/0,/lpc/it8720f/voltage/1,/lpc/it8720f/voltage/2,/lpc/it8720f/voltage/3,/lpc/it8720f/voltage/4,/lpc/it8720f/voltage/8,/lpc/it8720f/temperature/0,/lpc/it8720f/temperature/1,/lpc/it8720f/fan/0,/amdcpu/0/load/1,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/temperature/0,/amdcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/fan/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/level/0,/hdd/0/data/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/0/factor/1,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/temperature/0,/hdd/2/load/0,/hdd/3/temperature/0,/hdd/3/load/0,/hdd/4/temperature/0,/hdd/4/load/0
Time,"PWM 1","PWM 2","PWM 3","CPU VCore","DRAM","+3.3V","+5V","+12V","VBat","System","CPU","CPU Fan","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","Core #1 - #8","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Fan","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Remaining Life","Controller Writes to NAND","Host Writes to Controller","Host Reads","Used Space","Write Amplification","Temperature","Used Space","Temperature","Used Space","Temperature","Used Space","Temperature","Used Space"
11/18/2018 09:38:35,100,,100,1.36,1.50400007,3.31200027,5.02656031,11.9853659,3.31200027,34,78,3375,50,40.625,21.875,18.75,20.3125,12.5,21.875,37.5,27.9296875,3422.85449,3422.85449,3422.85449,3422.85449,3422.85449,4026.8877,3422.85449,3422.85449,72,201.344391,34.4894943,5.511986,10.46965,62,1957,1847.50012,4006.80029,3695.00024,75,32,0,65,3072,2697.44141,374.5586,87.8073349,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:36,100,,100,1.3440001,1.50400007,3.328,5.02656031,11.8585358,3.31200027,34,78,3358.209,32.8125,40.625,34.375,23.4375,29.03226,25.80645,34.375,23.4375,30.48765,3422.85718,3422.85718,3422.85718,3422.85718,3422.85718,3422.85718,3422.85718,1409.41174,72,201.344528,34.19056,5.46421051,10.5174255,62,1961,1847.50012,4006.80029,3695.00024,65,25,0,65,3072,2697.44141,374.5586,87.8073349,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:37,100,,100,1.3440001,1.488,3.31200027,5.02656031,11.9219513,3.31200027,34,77,3375,31.25,23.4375,17.1875,15.625,15.1515121,16.6666679,20.3125,21.875,20.1882057,1409.41052,3422.854,1409.41052,3422.854,1409.41052,1409.41052,1409.41052,1409.41052,69.625,201.34436,34.1898651,5.4641,10.5175362,62,1961,1847.50012,4006.80029,3695.00024,65,25,0,65,3072,2657.44141,414.5586,86.50525,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:38,100,,100,1.28000009,1.50400007,3.36000013,5.02656031,11.9219513,3.31200027,34,77,3375,28.125,20.3125,18.75,14.0625,23.4375,17.1875,14.0625,21.875,19.7265625,3422.85425,3422.85425,3422.85425,1409.41052,3422.85425,1409.41052,3422.85425,3422.85425,68.625,201.34436,34.1894836,5.464039,10.5175972,62,1961,1847.50012,4006.80029,3695.00024,67,29,0,65,3072,2657.44141,414.5586,86.50525,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:39,100,,100,1.23200011,1.488,3.328,5.05344,11.9853659,3.31200027,34,76,3375,31.25,20.3125,15.625,15.625,32.8125,15.625,25,34.375,23.828125,2818.82275,1409.41138,2818.82275,2818.82275,2818.82275,2818.82275,2818.82275,1409.41138,67.5,201.3445,34.1877136,5.46375656,10.5178795,61,1965,1847.50012,4006.80029,3695.00024,49,27,0,65,3072,2657.44141,414.5586,86.50525,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:40,100,,100,1.3440001,1.50400007,3.31200027,5.05344,11.9219513,3.31200027,34,76,3358.209,50,40.625,23.4375,28.125,29.6875,26.5625,26.5625,34.375,32.421875,4026.88867,3422.85547,3422.85547,3422.85547,3422.85547,3120.83887,3422.85547,3422.85547,68,201.344437,34.1863556,5.463539,10.5180969,62,1957,1847.50012,4006.80029,3695.00024,92,48,0,65,3072,2657.44141,414.5586,86.50525,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:41,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,34,78,3358.209,56.25,45.3125,32.8125,35.9375,45.3125,34.375,39.0625,34.375,40.4296875,4026.88867,3422.85547,3422.85547,3422.85547,3422.85547,3422.85547,3422.85547,3422.85547,71,201.344437,34.179985,5.4625206,10.5191154,63,1957,1847.50012,4006.80029,3695.00024,95,54,0,65,3072,2657.44141,414.5586,86.50525,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:42,100,,100,1.296,1.50400007,3.328,5.02656031,11.8585358,3.31200027,34,78,3375,54.6875,46.875,28.125,31.25,40.625,28.125,39.0625,42.1875,38.8671875,3422.854,3422.854,3422.854,3422.854,3120.8374,3422.854,3422.854,3422.854,72.375,201.34436,34.18328,5.463047,10.518589,62,1961,1847.50012,4006.80029,3695.00024,92,44,0,65,3072,2657.94141,414.0586,86.52152,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:43,100,,100,1.36,1.488,3.29600024,5.02656031,11.9219513,3.31200027,34,79,3375,57.8125,45.3125,29.6875,26.5625,39.0625,31.25,31.25,43.75,38.0859375,3422.857,4026.89038,3422.857,3422.857,3422.857,4026.89038,3422.857,3422.857,73.125,201.344528,34.1791458,5.462387,10.519249,63,1961,1847.50012,4006.80029,3695.00024,86,43,0,65,3072,2659.254,412.7461,86.56425,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:44,100,,100,1.3440001,1.50400007,3.328,5.05344,11.9853659,3.31200027,34,79,3358.209,68.75,54.6875,31.25,26.5625,39.0625,25,29.6875,29.6875,38.0859375,3422.85449,3422.85449,3422.85449,3422.85449,3422.85449,3422.85449,3422.85449,3422.85449,73.875,201.344376,34.16471,5.460079,10.5215569,63,1964,1847.50012,4006.80029,3695.00024,85,44,0,65,3072,2660.754,411.2461,86.6130753,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:45,100,,100,1.3440001,1.50400007,3.328,5.05344,11.8585358,3.31200027,34,79,3375,70.3125,48.4375,34.375,34.375,45.3125,35.9375,32.8125,43.75,43.1640625,3422.856,3120.839,3422.856,3422.856,3422.856,4026.88916,3422.856,3422.856,73.25,201.344467,34.18402,5.46316528,10.5184708,63,1961,1847.50012,4006.80029,3695.00024,85,45,0,65,3072,2663.81641,408.1836,86.71277,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:46,100,,100,1.3440001,1.50400007,3.328,5.02656031,11.8585358,3.31200027,34,78,3375,57.8125,42.1875,28.125,25,31.25,26.5625,25,37.5,34.1796875,1409.41052,1409.41052,3422.854,3422.854,3422.854,3422.854,3422.854,3422.854,73.125,201.34436,34.15943,5.459236,10.5224,62,1964,1847.50012,4006.80029,3695.00024,75,32,0,65,3072,2663.81641,408.1836,86.71277,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:47,100,,100,1.23200011,1.50400007,3.31200027,5.02656031,11.9219513,3.31200027,34,78,3391.95972,46.875,25,7.8125,12.5,12.5,15.625,25.3968239,21.875,20.94804,3422.85669,3422.85669,3422.85669,3422.85669,3120.83984,3422.85669,3422.85669,3422.85669,71.25,201.344513,34.158432,5.459076,10.52256,62,1965,1847.50012,4006.80029,3695.00024,64,26,0,65,3072,2663.81641,408.1836,86.71277,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:48,100,,100,1.2,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,34,77,3391.95972,39.0625,39.0625,28.125,21.875,1.61290169,0,27.6923065,45.3125,25.34284,1409.4104,1409.4104,1409.4104,1409.4104,3422.854,3422.854,3422.854,3422.854,71.625,201.344345,34.1821136,5.46286,10.5187759,62,1961,1847.50012,4006.80029,3695.00024,68,27,0,65,3072,2663.81641,408.1836,86.71277,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:49,100,,100,1.12,1.50400007,3.328,5.05344,11.9219513,3.31200027,34,76,3375,49.31507,26.0274,27.7777786,24.6575356,4.0540514,6.849313,21.9178085,29.1666679,23.7207,3422.856,3422.856,3422.856,3422.856,3422.856,3422.856,4026.88916,3422.856,71.125,201.344467,34.1880264,5.463806,10.51783,61,1964,1847.50012,4006.80029,3695.00024,53,21,0,65,3072,2663.81641,408.1836,86.71277,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:50,100,,100,1.36,1.50400007,3.31200027,5.05344,11.9219513,3.31200027,34,76,3375,43.636364,41.8181839,25,21.8181782,9.090906,12.727272,30.9090919,28.5714264,26.6964264,3422.85767,3422.85767,3120.84082,3120.84082,4026.89136,3422.85767,3422.85767,3422.85767,71.125,201.344574,34.1903,5.46416855,10.5174675,62,1964,1847.50012,4006.80029,3695.00024,66,26,0,65,3072,2663.81641,408.1836,86.71277,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:51,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.9219513,3.31200027,34,77,3358.209,70.3125,43.75,42.1875,35.9375,38.4615364,27.6923065,37.5,46.875,42.8395462,3422.85352,3422.85352,3422.85352,3422.85352,3422.85352,3422.85352,3422.85352,3422.85352,72.75,201.344315,34.11174,5.45161438,10.5300217,62,1964,1847.50012,4006.80029,3695.00024,59,29,0,65,3072,2671.81641,400.1836,86.97318,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:52,100,,100,1.36,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,34,78,3341.58423,56.25,29.6875,29.6875,29.6875,25,15.625,26.5625,32.8125,30.6640625,3422.85718,3422.85718,3120.84033,3422.85718,3422.85718,3422.85718,3422.85718,3422.85718,72.75,201.344543,34.1311951,5.45472336,10.5269127,62,1968,1847.50012,4006.80029,3695.00024,94,46,0,65,3072,2670.06641,401.9336,86.91622,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:54,100,,100,1.3440001,1.50400007,3.31200027,5.05344,11.9219513,3.31200027,34,78,3358.209,62.5,43.75,32.8125,35.9375,26.9841251,31.7460289,42.1875,40.625,39.56783,3422.85278,3422.85278,3422.85278,3422.85278,3422.85278,3422.85278,3422.85278,3422.85278,74,201.344269,34.1959076,5.465065,10.516571,59,1976,139,405.000031,278,0,3,0,65,3072,2674.06641,397.9336,87.0464249,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:54,100,,100,1.36,1.50400007,3.328,5.05344,12.04878,3.31200027,34,77,3375,29.6875,37.5,29.6875,25,7.69230747,3.076923,60.9375,31.25,28.1039658,3422.85522,3422.85522,3422.85522,3422.85522,3422.85522,3422.85522,3422.85522,3422.85522,82,201.344421,34.2380829,5.47180557,10.50983,59,1972,1835.00012,4006.80029,3670.00024,50,24,0,65,3072,2674.06641,397.9336,87.0464249,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:55,100,,100,1.3440001,1.50400007,3.29600024,5.02656031,11.9219513,3.31200027,34,77,3358.209,57.8125,48.4375,18.75,29.6875,31.25,21.875,26.5625,45.3125,34.9609375,3120.83862,3422.85522,3422.85522,3422.85522,3422.85522,3422.85522,3422.85522,3120.83862,78.875,201.344437,34.2565079,5.47475052,10.5068855,61,1961,1847.50012,4006.80029,3695.00024,86,42,0,65,3072,2674.254,397.7461,87.05253,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:56,100,,100,1.36,1.50400007,3.31200027,5.02656031,11.9219513,3.31200027,34,78,3358.209,57.8125,57.8125,37.5,46.875,45.3125,34.375,46.875,53.125,47.4609375,3422.85547,3422.85547,3120.83862,3422.85547,3422.85547,3422.85547,3422.85547,3422.85547,75.625,201.344437,34.28739,5.47968674,10.5019493,62,1964,1847.50012,4006.80029,3695.00024,97,47,0,65,3072,2678.504,393.4961,87.19088,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:57,100,,100,1.36,1.50400007,3.31200027,5.02656031,11.9853659,3.31200027,34,77,3358.209,42.1875,32.8125,20.3125,39.0625,28.125,18.75,29.6875,26.5625,29.6875,3120.839,3422.85571,3422.85571,3120.839,3422.85571,3422.85571,3422.85571,3422.85571,73.125,201.344452,34.3751678,5.49371338,10.4879227,61,1968,1847.50012,4006.80029,3695.00024,56,26,0,65,3072,2691.254,380.7461,87.60592,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:58,100,,100,1.296,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,34,78,3358.209,62.5,54.6875,40.625,40.625,46.875,39.0625,39.0625,43.75,45.8984375,4026.89,3422.85645,3422.85645,3422.85645,3120.8396,3120.8396,3422.85645,3422.85645,73.75,201.3445,34.3753357,5.49374,10.487896,62,1964,1847.50012,4006.80029,3695.00024,77,37,0,65,3072,2693.56641,378.4336,87.68119,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:38:59,100,,100,1.36,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,34,79,3375,55.384613,43.07692,24.6153831,32.30769,27.6923065,16.9230766,32.30769,38.4615364,33.8461533,3422.853,3422.853,3422.853,4026.886,3422.853,3422.853,3422.853,3422.853,73.25,201.3443,34.4100876,5.49929428,10.4823418,60,1965,1847.50012,4006.80029,3695.00024,28,12,0,65,3072,2695.254,376.7461,87.73612,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:39:00,100,,100,1.15200007,1.488,3.344,5.05344,12.04878,3.31200027,34,77,3391.95972,50.7936478,50.7936478,35.48387,36.5079346,25.80645,29.03226,34.92063,37.0967751,37.5544052,1409.412,1409.412,1409.412,1409.412,1409.412,1409.412,1409.412,1409.412,72.875,201.344574,34.4931946,5.512577,10.469059,58,1972,1506.00012,4006.80029,3012.00024,40,14,0,65,3072,2699.754,372.2461,87.88261,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:39:01,100,,100,0.896,1.488,3.344,5.05344,12.112196,3.31200027,34,74,3391.95972,27.94118,16.1764679,4.347825,13.2352943,0,0,22.05882,8.69565,11.5569057,4026.88647,4026.88647,3422.85352,3422.85352,3422.85352,4026.88647,3422.85352,3422.85352,70.25,201.344315,34.484726,5.511223,10.4704132,57,1979,1506.00012,4006.80029,3012.00024,79,14,0,65,3072,2713.504,358.4961,88.3302,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3055115
11/18/2018 09:39:03,100,,100,0.880000055,1.488,3.344,5.05344,12.04878,3.31200027,34,76,3375,26.6666641,26.6666641,17.2413769,25,15.5172405,13.7931051,18.333334,15.5172405,19.8419514,1409.41016,1409.41016,1409.41016,1409.41016,1409.41016,1409.41016,1409.41016,1409.41016,68.5,201.344315,34.54561,5.520954,10.4606819,56,1972,139,405.000031,278,13,15,0,65,3072,2717.81641,354.1836,88.47058,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3059769
11/18/2018 09:39:03,100,,100,1.3440001,1.488,3.328,5.05344,11.9853659,3.31200027,34,74,3391.95972,32.8125,29.6875,13.6363621,14.0625,9.090906,3.03030014,17.1875,21.2121181,17.5899563,3422.85718,3422.85718,3422.85718,3422.85718,3422.85718,3422.85718,1409.41174,3422.85718,66.625,201.344528,34.5829,5.52691269,10.4547234,57,1968,1695.50012,4006.80029,3391.00024,24,10,0,65,3072,2720.379,351.6211,88.55399,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3059769
11/18/2018 09:39:04,100,,100,1.36,1.50400007,3.31200027,5.02656031,11.9219513,3.31200027,34,76,3375,51.5625,51.5625,21.875,37.5,22.2222214,15.8730145,35.9375,39.0625,34.4494057,4026.8894,4026.8894,3422.856,3422.856,3422.856,3422.856,3422.856,3422.856,68.625,201.344467,34.63176,5.53472137,10.4469147,59,1957,1847.50012,4006.80029,3695.00024,54,26,0,65,3072,2734.69141,337.3086,89.0199,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3059769
11/18/2018 09:39:05,100,,100,1.36,1.50400007,3.31200027,5.02656031,11.9219513,3.31200027,34,77,3391.95972,62.5,43.75,26.5625,23.4375,35.384613,26.1538448,31.25,40.625,36.20793,3422.85474,3422.85474,3422.85474,3422.85474,3120.83813,3120.83813,3120.83813,3120.83813,70.75,201.344391,34.6976624,5.54525375,10.4363823,59,1953,1847.50012,4006.80029,3695.00024,59,28,0,65,3072,2762.19141,309.8086,89.91508,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3059769
11/18/2018 09:39:06,100,,100,1.36,1.50400007,3.31200027,5.05344,11.8585358,3.31200027,34,77,3375,54.6875,39.0625,34.375,28.125,28.125,31.25,29.6875,37.5,35.3515625,3422.85645,3422.85645,3422.85645,3422.85645,3422.85645,3422.85645,3422.85645,3422.85645,71.25,201.3445,34.70484,5.546402,10.4352341,60,1964,1847.50012,4006.80029,3695.00024,59,32,0,65,3072,2689.94141,382.0586,87.5631943,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3059769
11/18/2018 09:39:07,100,,100,1.296,1.50400007,3.31200027,5.02656031,11.9853659,3.31200027,34,77,3375,45.3125,35.9375,28.125,25,40.625,20.3125,29.6875,31.25,32.03125,3422.85522,3422.85522,3422.85522,4026.88843,3422.85522,3422.85522,3422.85522,3422.85522,71.25,201.344421,34.73191,5.550728,10.4309082,60,1964,1847.50012,4006.80029,3695.00024,53,26,0,65,3072,2711.06641,360.9336,88.2508545,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3059769
11/18/2018 09:39:08,100,,100,1.36,1.50400007,3.31200027,5.02656031,11.8585358,3.31200027,34,77,3375,45.3125,45.3125,29.6875,26.5625,26.5625,25,32.8125,35.9375,33.3984375,3422.85474,3422.85474,3422.85474,3422.85474,3422.85474,3422.85474,3422.85474,3422.85474,71.25,201.3444,34.7098846,5.547207,10.4344292,60,1968,1847.50012,4006.80029,3695.00024,56,29,0,65,3072,2737.94141,334.0586,89.1256943,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3059769
11/18/2018 09:39:09,100,,100,1.3440001,1.50400007,3.328,5.05344,11.9853659,3.31200027,34,77,3358.209,46.875,50,25,29.6875,34.375,28.125,29.6875,34.375,34.765625,3422.85522,3422.85522,3422.85522,1409.411,1409.411,3422.85522,3422.85522,3422.85522,71,201.344437,34.79843,5.56135941,10.4202766,60,1964,1847.50012,4006.80029,3695.00024,56,31,0,65,3072,2749.56641,322.4336,89.50411,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3059769
11/18/2018 09:39:10,100,,100,1.3440001,1.50400007,3.328,5.02656031,11.9219513,3.31200027,34,77,3375,38.4615364,27.6923065,18.75,29.2307682,15.3846149,18.4615364,26.1538448,19.9999981,24.2668266,4026.89,3422.85645,3422.85645,3422.85645,3422.85645,3422.85645,3422.85645,3422.85645,69.125,201.3445,34.68508,5.54324341,10.4383926,58,1968,1835.00012,4006.80029,3670.00024,62,35,0,65,3072,2754.129,317.8711,89.652626,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3059769
11/18/2018 09:39:11,100,,100,1.376,1.50400007,3.328,5.02656031,11.8585358,3.31200027,34,77,3358.209,46.875,35.9375,24.6153831,20.3125,25,23.4375,26.5625,31.25,29.2487984,3422.85474,3422.85474,4026.888,3422.85474,3422.85474,3422.85474,3422.85474,3422.85474,69.75,201.344391,34.73781,5.55167,10.429966,59,1961,1847.50012,4006.80029,3695.00024,55,28,0,65,3072,2759.629,312.3711,89.831665,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3059769
11/18/2018 09:39:12,100,,100,1.296,1.50400007,3.31200027,5.05344,11.9853659,3.31200027,34,77,3358.209,55.5555573,42.85714,23.8095226,26.9841251,31.7460289,23.8095226,20.63492,31.7460289,32.1428528,3422.854,3422.854,3422.854,3422.854,3422.854,3422.854,3422.854,3422.854,71.5,201.34436,34.7546844,5.554367,10.427269,60,1961,1847.50012,4006.80029,3695.00024,53,27,0,65,3072,2695.379,376.6211,87.7402,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3059769
11/18/2018 09:39:13,100,,100,1.36,1.488,3.328,5.05344,11.9853659,3.31200027,34,77,3375,49.2307663,46.1538429,32.30769,26.1538448,46.1538429,21.53846,29.2307682,26.1538448,34.615387,3422.8562,3422.8562,3422.8562,3422.8562,3422.8562,3422.8562,3422.8562,3422.8562,70.875,201.344482,34.76297,5.555691,10.4259453,60,1961,1847.50012,4006.80029,3695.00024,53,27,0,65,3072,2708.129,363.8711,88.1552353,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3059769
11/18/2018 09:39:14,100,,100,1.3440001,1.50400007,3.31200027,5.05344,11.8585358,3.31200027,34,77,3358.209,50.7936478,44.4444427,25.3968239,23.8095226,28.5714264,30.1587276,30.1587276,30.1587276,32.93651,3422.85571,3120.83887,3422.85571,3422.85571,3422.85571,3422.85571,3422.85571,3422.85571,70.75,201.344452,34.7871246,5.55955124,10.4220848,60,1964,1847.50012,4006.80029,3695.00024,57,32,0,65,3072,2728.69141,343.3086,88.824585,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3059769
11/18/2018 09:39:15,100,,100,1.088,1.50400007,3.328,5.05344,11.9853659,3.31200027,34,75,3358.209,37.5,37.5,32.8125,28.125,17.1875,17.1875,34.375,31.25,29.4921875,3422.854,3422.854,3422.854,3422.854,3422.854,3422.854,3422.854,3120.83765,70.125,201.34436,34.8053055,5.562458,10.419178,59,1964,1847.50012,4006.80029,3695.00024,30,16,0,65,3072,2733.629,338.3711,88.98531,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3059769
11/18/2018 09:39:16,100,,100,1.36,1.50400007,3.344,5.02656031,11.8585358,3.31200027,34,77,3358.209,51.5625,39.0625,29.6875,31.25,32.8125,25,32.8125,32.8125,34.375,3422.85547,4026.889,3422.85547,3422.85547,1409.41113,3422.85547,3422.85547,3422.85547,69.625,201.344437,34.8258362,5.56573868,10.4158974,59,1961,1847.50012,4006.80029,3695.00024,51,28,0,65,3072,2738.254,333.7461,89.1358643,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3059769
11/18/2018 09:39:17,100,,100,1.1680001,1.50400007,3.31200027,5.02656031,11.9219513,3.31200027,34,77,3341.58423,39.0625,35.9375,31.25,31.25,31.25,26.5625,26.5625,29.6875,31.4453125,3422.85522,3422.85522,3422.85522,3422.85522,3422.85522,3422.85522,3422.85522,3422.85522,69.375,201.344421,34.91587,5.58012772,10.4015083,59,1964,1847.50012,4006.80029,3695.00024,52,29,0,65,3072,2742.44141,329.5586,89.27218,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3059769
11/18/2018 09:39:18,100,,100,1.3440001,1.50400007,3.31200027,5.02656031,11.9219513,3.31200027,34,77,3358.209,43.75,40.625,32.8125,37.5,37.5,26.5625,31.25,34.375,35.546875,3422.85645,4026.89,3422.85645,3422.85645,3422.85645,3422.85645,3422.85645,3422.85645,69.75,201.3445,34.97667,5.58984375,10.3917923,60,1961,1847.50012,4006.80029,3695.00024,59,32,0,65,3072,2684.004,387.9961,87.36991,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3059769
11/18/2018 09:39:19,100,,100,1.15200007,1.488,3.328,5.05344,11.8585358,3.31200027,34,77,3358.209,37.5,43.75,29.6875,32.8125,34.375,28.125,31.25,39.0625,34.5703125,3422.854,3120.8374,3120.8374,3422.854,4026.88721,1409.41052,1409.41052,3422.854,70.125,201.34436,34.9456558,5.58488846,10.3967476,59,1964,1847.50012,4006.80029,3695.00024,51,26,0,65,3072,2680.504,391.4961,87.25598,29,100,8000,7616,18368,97.36433,1.05042017,32,91.46388,41,79.2032,28,91.96342,30,15.3059769
